www.w3.org/2000/01/-schema# is AnnotationProperty.
CHEBI_226176 SubClassOf CHEBI_36141.
CHEBI_226177 is Class.
CHEBI_226177 SubClassOf CHEBI_39306.
CHEBI_226181 is Class.
CHEBI_226181 SubClassOf CHEBI_36141.
CHEBI_226186 is Class.
CHEBI_226186 SubClassOf CHEBI_36141.
CHEBI_22619 is Class.
CHEBI_22619 SubClassOf CHEBI_22487.
CHEBI_226198 is Class.
CHEBI_226198 SubClassOf CHEBI_36141.
CHEBI_226212 is Class.
CHEBI_226212 SubClassOf CHEBI_35789.
CHEBI_226223 is Class.
CHEBI_226223 SubClassOf CHEBI_2571.
CHEBI_226232 is Class.
CHEBI_226232 SubClassOf CHEBI_38104.
CHEBI_226240 is Class.
CHEBI_226240 SubClassOf CHEBI_35484.
CHEBI_226258 is Class.
CHEBI_226258 SubClassOf CHEBI_22727.
CHEBI_226262 is Class.
CHEBI_226262 SubClassOf CHEBI_22727.
CHEBI_226267 is Class.
CHEBI_226267 SubClassOf CHEBI_22727.
CHEBI_226279 is Class.
CHEBI_226279 SubClassOf CHEBI_50941.
CHEBI_226292 is Class.
CHEBI_226292 SubClassOf CHEBI_50523.
CHEBI_226293 is Class.
CHEBI_226293 SubClassOf CHEBI_36141.
CHEBI_226298 is Class.
CHEBI_226298 SubClassOf CHEBI_36141.
CHEBI_226305 is Class.
CHEBI_226305 SubClassOf CHEBI_2571.
CHEBI_226312 is Class.
CHEBI_226312 SubClassOf CHEBI_24632.
CHEBI_226320 is Class.
CHEBI_226320 SubClassOf CHEBI_26373.
CHEBI_226321 is Class.
CHEBI_226321 SubClassOf CHEBI_48120.
CHEBI_22634 is Class.
CHEBI_22634 SubClassOf CHEBI_33406,.
CHEBI_22634 SubClassOf RO_0000087 some CHEBI_35703,.
has_functional_parent some CHEBI_15366 is chebi#.
CHEBI_226359 is Class.
CHEBI_226359 SubClassOf CHEBI_36141.
CHEBI_226362 is Class.
CHEBI_226362 SubClassOf CHEBI_38522.
CHEBI_226404 is Class.
CHEBI_226404 SubClassOf CHEBI_37963.
CHEBI_226453 is Class.
CHEBI_226453 SubClassOf CHEBI_22727.
CHEBI_22648 is Class.
CHEBI_22653 is Class.
CHEBI_22653 SubClassOf CHEBI_26167,.
CHEBI_22653 SubClassOf CHEBI_33704,.
CHEBI_22653 SubClassOf CHEBI_35735,.
CHEBI_22653 SubClassOf BFO_0000051 some CHEBI_50330,.
CHEBI_22653 SubClassOf RO_0000087 some CHEBI_83056,.
CHEBI_22653 SubClassOf RO_0000087 some CHEBI_84735,.
is_conjugate_acid_of some CHEBI_32660, is chebi#.
is_conjugate_base_of some CHEBI_32661 is chebi#.
CHEBI_226531 is Class.
CHEBI_226531 SubClassOf CHEBI_2571.
CHEBI_226532 is Class.
CHEBI_226532 SubClassOf CHEBI_22727.
CHEBI_22656 is Class.
CHEBI_22656 SubClassOf CHEBI_22487.
CHEBI_226561 is Class.
CHEBI_226561 SubClassOf CHEBI_22727.
CHEBI_226566 is Class.
CHEBI_226566 SubClassOf CHEBI_22727.
CHEBI_226571 is Class.
CHEBI_226571 SubClassOf CHEBI_22727.
CHEBI_226576 is Class.
CHEBI_226576 SubClassOf CHEBI_22727.
CHEBI_226588 is Class.
CHEBI_226588 SubClassOf CHEBI_22727.
CHEBI_226590 is Class.
CHEBI_226590 SubClassOf CHEBI_35484.
CHEBI_226671 is Class.
CHEBI_226671 SubClassOf CHEBI_37668.
CHEBI_226682 is Class.
CHEBI_226682 SubClassOf CHEBI_22712.
CHEBI_226697 is Class.
CHEBI_226697 SubClassOf CHEBI_48470.
CHEBI_2267 is Class.
CHEBI_2267 SubClassOf CHEBI_71968.
CHEBI_226703 is Class.
CHEBI_226703 SubClassOf CHEBI_26255.
CHEBI_226712 is Class.
CHEBI_226712 SubClassOf CHEBI_37963.
CHEBI_22674 is Class.
CHEBI_22676 is Class.
CHEBI_226770 is Class.
CHEBI_226770 SubClassOf CHEBI_2571.
CHEBI_226795 is Class.
CHEBI_226795 SubClassOf CHEBI_61777.
CHEBI_22680 is Class.
CHEBI_226804 is Class.
CHEBI_226804 SubClassOf CHEBI_35748.
CHEBI_226809 is Class.
CHEBI_226809 SubClassOf CHEBI_38976.
CHEBI_22682 is Class.
CHEBI_22682 SubClassOf CHEBI_22712,.
CHEBI_22682 SubClassOf CHEBI_37533.
CHEBI_226829 is Class.
CHEBI_226829 SubClassOf CHEBI_26799.
CHEBI_22683 is Class.
CHEBI_22683 SubClassOf CHEBI_27024.
CHEBI_226840 is Class.
CHEBI_226840 SubClassOf CHEBI_36141.
CHEBI_226845 is Class.
CHEBI_226845 SubClassOf CHEBI_22727.
CHEBI_226852 is Class.
CHEBI_226852 SubClassOf CHEBI_22315.
CHEBI_226875 is Class.
CHEBI_226875 SubClassOf CHEBI_35484.
CHEBI_226897 is Class.
CHEBI_226897 SubClassOf CHEBI_2571.
CHEBI_226902 is Class.
CHEBI_226902 SubClassOf CHEBI_2571.
CHEBI_226919 is Class.
CHEBI_226919 SubClassOf CHEBI_38976.
CHEBI_22693 is Class.
CHEBI_226942 is Class.
CHEBI_226942 SubClassOf CHEBI_75874.
CHEBI_22698 is Class.
CHEBI_22702 is Class.
CHEBI_227056 is Class.
CHEBI_227056 SubClassOf CHEBI_22712,.
CHEBI_227056 SubClassOf CHEBI_36586.
CHEBI_22706 is Class.
CHEBI_22706 SubClassOf CHEBI_22712,.
CHEBI_22706 SubClassOf CHEBI_33573,.
CHEBI_22706 SubClassOf CHEBI_33853.
CHEBI_227062 is Class.
CHEBI_227062 SubClassOf CHEBI_22727.
CHEBI_22707 is Class.
CHEBI_227097 is Class.
CHEBI_227097 SubClassOf CHEBI_2571.
CHEBI_227100 is Class.
CHEBI_227100 SubClassOf CHEBI_48133.
CHEBI_227102 is Class.
CHEBI_227102 SubClassOf CHEBI_46812.
CHEBI_227105 is Class.
CHEBI_227105 SubClassOf CHEBI_23238.
CHEBI_227110 is Class.
CHEBI_227110 SubClassOf CHEBI_38104.
CHEBI_227115 is Class.
CHEBI_227115 SubClassOf CHEBI_51959.
CHEBI_22712 is Class.
CHEBI_22712 SubClassOf CHEBI_33836.
CHEBI_227120 is Class.
CHEBI_227120 SubClassOf CHEBI_51149.
CHEBI_227121 is Class.
CHEBI_227121 SubClassOf CHEBI_48953.
CHEBI_227125 is Class.
CHEBI_227125 SubClassOf CHEBI_52782.
CHEBI_227126 is Class.
CHEBI_227126 SubClassOf CHEBI_23238.
CHEBI_22713 is Class.
CHEBI_22713 SubClassOf CHEBI_33554,.
is_conjugate_base_of some CHEBI_33555 is chebi#.
CHEBI_227130 is Class.
CHEBI_227130 SubClassOf CHEBI_46874.
CHEBI_227133 is Class.
CHEBI_227133 SubClassOf CHEBI_50523.
CHEBI_227138 is Class.
CHEBI_227138 SubClassOf CHEBI_16412.
CHEBI_227141 is Class.
CHEBI_227141 SubClassOf CHEBI_23449.
CHEBI_22715 is Class.
CHEBI_22715 SubClassOf CHEBI_27171,.
CHEBI_22715 SubClassOf CHEBI_38101.
CHEBI_227154 is Class.
CHEBI_227154 SubClassOf CHEBI_74223.
CHEBI_227156 is Class.
CHEBI_227156 SubClassOf CHEBI_59554.
CHEBI_22717 is Class.
CHEBI_227172 is Class.
CHEBI_227172 SubClassOf CHEBI_51149.
CHEBI_227174 is Class.
CHEBI_227174 SubClassOf CHEBI_24897.
CHEBI_227177 is Class.
CHEBI_227177 SubClassOf CHEBI_78840,.
has_functional_parent some CHEBI_27386 is chebi#.
CHEBI_227178 is Class.
CHEBI_227178 SubClassOf CHEBI_22726.
CHEBI_22718 is Class.
CHEBI_227180 is Class.
CHEBI_227180 SubClassOf CHEBI_38443.
CHEBI_227181 is Class.
CHEBI_227181 SubClassOf CHEBI_48953.
CHEBI_227183 is Class.
CHEBI_227183 SubClassOf CHEBI_46955.
CHEBI_227188 is Class.
CHEBI_227188 SubClassOf CHEBI_38443.
CHEBI_227189 is Class.
CHEBI_227189 SubClassOf CHEBI_46955.
CHEBI_22719 is Class.
CHEBI_22719 SubClassOf CHEBI_22315,.
CHEBI_22719 SubClassOf CHEBI_22720.
CHEBI_227194 is Class.
CHEBI_227194 SubClassOf CHEBI_37963.
CHEBI_227195 is Class.
CHEBI_227195 SubClassOf CHEBI_37581.
CHEBI_2272 is Class.
CHEBI_22720 is Class.
CHEBI_227213 is Class.
CHEBI_227213 SubClassOf CHEBI_48953.
CHEBI_227215 is Class.
CHEBI_227215 SubClassOf CHEBI_24646.
CHEBI_227216 is Class.
CHEBI_227216 SubClassOf CHEBI_21656.
CHEBI_22722 is Class.
CHEBI_22723 is Class.
CHEBI_22723 SubClassOf CHEBI_22712,.
CHEBI_22723 SubClassOf CHEBI_33859.
CHEBI_227232 is Class.
CHEBI_227232 SubClassOf CHEBI_26799.
CHEBI_227240 is Class.
CHEBI_227240 SubClassOf CHEBI_51149.
CHEBI_227249 is Class.
CHEBI_227249 SubClassOf CHEBI_23765,.
CHEBI_227249 SubClassOf CHEBI_38774.
CHEBI_227253 is Class.
CHEBI_227253 SubClassOf CHEBI_37581.
CHEBI_22726 is Class.
CHEBI_22727 is Class.
CHEBI_22727 SubClassOf CHEBI_38104,.
CHEBI_22727 SubClassOf CHEBI_38166.
CHEBI_227270 is Class.
CHEBI_227270 SubClassOf CHEBI_46874.
CHEBI_22729 is Class.
CHEBI_22729 SubClassOf CHEBI_36141.
CHEBI_227311 is Class.
CHEBI_227311 SubClassOf CHEBI_26660.
CHEBI_227325 is Class.
CHEBI_227325 SubClassOf CHEBI_26420.
CHEBI_227332 is Class.
CHEBI_227332 SubClassOf CHEBI_22726.
CHEBI_227342 is Class.
CHEBI_227342 SubClassOf CHEBI_22726.
CHEBI_227344 is Class.
CHEBI_227344 SubClassOf CHEBI_24899.
CHEBI_227348 is Class.
CHEBI_227348 SubClassOf CHEBI_26799.
CHEBI_227349 is Class.
CHEBI_227349 SubClassOf CHEBI_25238.
CHEBI_227368 is Class.
CHEBI_227368 SubClassOf CHEBI_36885.
CHEBI_227371 is Class.
CHEBI_227371 SubClassOf CHEBI_38522.
CHEBI_227375 is Class.
CHEBI_227375 SubClassOf CHEBI_26421.
CHEBI_227387 is Class.
CHEBI_227387 SubClassOf CHEBI_37919.
CHEBI_227398 is Class.
CHEBI_227398 SubClassOf CHEBI_25962.
CHEBI_227405 is Class.
CHEBI_227405 SubClassOf CHEBI_2571.
CHEBI_227410 is Class.
CHEBI_227410 SubClassOf CHEBI_2571.
CHEBI_227414 is Class.
CHEBI_227414 SubClassOf CHEBI_36141.
CHEBI_227420 is Class.
CHEBI_227420 SubClassOf CHEBI_36141.
CHEBI_227426 is Class.
CHEBI_227426 SubClassOf CHEBI_38260.
CHEBI_22743 is Class.
CHEBI_227435 is Class.
CHEBI_227435 SubClassOf CHEBI_35338.
CHEBI_227447 is Class.
CHEBI_227447 SubClassOf CHEBI_37668.
CHEBI_227455 is Class.
CHEBI_227455 SubClassOf CHEBI_35338.
CHEBI_227467 is Class.
CHEBI_227467 SubClassOf CHEBI_37668.
CHEBI_22747 is Class.
CHEBI_227470 is Class.
CHEBI_227470 SubClassOf CHEBI_35338.
CHEBI_227482 is Class.
CHEBI_227482 SubClassOf CHEBI_35338.
CHEBI_227487 is Class.
CHEBI_227487 SubClassOf CHEBI_37668.
CHEBI_227489 is Class.
CHEBI_227489 SubClassOf CHEBI_25481.
CHEBI_2275 is Class.
CHEBI_227500 is Class.
CHEBI_227500 SubClassOf CHEBI_24676.
CHEBI_227502 is Class.
CHEBI_227502 SubClassOf CHEBI_13248.
CHEBI_227503 is Class.
CHEBI_227503 SubClassOf CHEBI_25000.
CHEBI_227509 is Class.
CHEBI_227509 SubClassOf CHEBI_25000.
CHEBI_227520 is Class.
CHEBI_227520 SubClassOf CHEBI_46940.
CHEBI_227525 is Class.
CHEBI_227525 SubClassOf CHEBI_26799.
CHEBI_227529 is Class.
CHEBI_227529 SubClassOf CHEBI_48120.
CHEBI_227537 is Class.
CHEBI_227537 SubClassOf CHEBI_48953.
CHEBI_227588 is Class.
CHEBI_227588 SubClassOf CHEBI_2571.
CHEBI_227592 is Class.
CHEBI_227592 SubClassOf CHEBI_2571.
CHEBI_227599 is Class.
CHEBI_227599 SubClassOf CHEBI_2571.
CHEBI_227605 is Class.
CHEBI_227605 SubClassOf CHEBI_2571.
CHEBI_227609 is Class.
CHEBI_227609 SubClassOf CHEBI_2571.
CHEBI_227616 is Class.
CHEBI_227616 SubClassOf CHEBI_2571.
CHEBI_227618 is Class.
CHEBI_227618 SubClassOf CHEBI_23451.
CHEBI_227619 is Class.
CHEBI_227619 SubClassOf CHEBI_35744.
CHEBI_22762 is Class.
CHEBI_227639 is Class.
CHEBI_227639 SubClassOf CHEBI_25961.
CHEBI_227642 is Class.
CHEBI_227642 SubClassOf CHEBI_23403.
CHEBI_227648 is Class.
CHEBI_227648 SubClassOf CHEBI_25962.
CHEBI_227684 is Class.
CHEBI_227684 SubClassOf CHEBI_22187.
CHEBI_227692 is Class.
CHEBI_227692 SubClassOf CHEBI_31998.
CHEBI_22770 is Class.
CHEBI_227748 is Class.
CHEBI_227748 SubClassOf CHEBI_50918.
CHEBI_227753 is Class.
CHEBI_227753 SubClassOf CHEBI_35789.
CHEBI_227754 is Class.
CHEBI_227754 SubClassOf CHEBI_4986.
CHEBI_227756 is Class.
CHEBI_227756 SubClassOf CHEBI_35350.
CHEBI_227801 is Class.
CHEBI_227801 SubClassOf CHEBI_35748.
CHEBI_227807 is Class.
CHEBI_227807 SubClassOf CHEBI_26848.
CHEBI_227811 is Class.
CHEBI_227811 SubClassOf CHEBI_17761.
CHEBI_227817 is Class.
CHEBI_227817 SubClassOf CHEBI_2571.
CHEBI_227820 is Class.
CHEBI_227820 SubClassOf CHEBI_35789.
CHEBI_227828 is Class.
CHEBI_227828 SubClassOf CHEBI_37485.
CHEBI_227872 is Class.
CHEBI_227872 SubClassOf CHEBI_25961.
CHEBI_227876 is Class.
CHEBI_227876 SubClassOf CHEBI_22727.
CHEBI_227884 is Class.
CHEBI_227884 SubClassOf CHEBI_49193.
CHEBI_227886 is Class.
CHEBI_227886 SubClassOf CHEBI_48120.
CHEBI_227887 is Class.
CHEBI_227887 SubClassOf CHEBI_36141.
CHEBI_227896 is Class.
CHEBI_227896 SubClassOf CHEBI_38758.
CHEBI_227903 is Class.
CHEBI_227903 SubClassOf CHEBI_24646.
CHEBI_227907 is Class.
CHEBI_227907 SubClassOf CHEBI_48120.
CHEBI_227912 is Class.
CHEBI_227912 SubClassOf CHEBI_37963.
CHEBI_22792 is Class.
CHEBI_22792 SubClassOf CHEBI_29098.
CHEBI_227921 is Class.
CHEBI_227921 SubClassOf CHEBI_2571.
CHEBI_227924 is Class.
CHEBI_227924 SubClassOf CHEBI_2571.
CHEBI_227925 is Class.
CHEBI_227925 SubClassOf CHEBI_38104.
CHEBI_227928 is Class.
CHEBI_227928 SubClassOf CHEBI_2571.
CHEBI_227932 is Class.
CHEBI_227932 SubClassOf CHEBI_47790.
CHEBI_227933 is Class.
CHEBI_227933 SubClassOf CHEBI_39270.
CHEBI_227935 is Class.
CHEBI_227935 SubClassOf CHEBI_2571.
CHEBI_227936 is Class.
CHEBI_227936 SubClassOf CHEBI_2571.
CHEBI_227937 is Class.
CHEBI_227937 SubClassOf CHEBI_13248.
CHEBI_227939 is Class.
CHEBI_227939 SubClassOf CHEBI_2571.
CHEBI_227943 is Class.
CHEBI_227943 SubClassOf CHEBI_2571.
CHEBI_227947 is Class.
CHEBI_227947 SubClassOf CHEBI_36141.
CHEBI_227952 is Class.
CHEBI_227952 SubClassOf CHEBI_37963.
CHEBI_227953 is Class.
CHEBI_227953 SubClassOf CHEBI_22712,.
CHEBI_227953 SubClassOf CHEBI_36586.
CHEBI_227955 is Class.
CHEBI_227955 SubClassOf CHEBI_36054.
CHEBI_227973 is Class.
CHEBI_227973 SubClassOf CHEBI_37581.
CHEBI_227978 is Class.
CHEBI_227978 SubClassOf CHEBI_22712.
CHEBI_22798 is Class.
CHEBI_227985 is Class.
CHEBI_227985 SubClassOf CHEBI_2571.
CHEBI_227990 is Class.
CHEBI_227990 SubClassOf CHEBI_50941.
CHEBI_227991 is Class.
CHEBI_227991 SubClassOf CHEBI_25186.
CHEBI_227998 is Class.
CHEBI_227998 SubClassOf CHEBI_36141.
CHEBI_228000 is Class.
CHEBI_228000 SubClassOf CHEBI_36141.
CHEBI_228002 is Class.
CHEBI_228002 SubClassOf CHEBI_36141.
CHEBI_228004 is Class.
CHEBI_228004 SubClassOf CHEBI_36141.
CHEBI_228006 is Class.
CHEBI_228006 SubClassOf CHEBI_36141.
CHEBI_228007 is Class.
CHEBI_228007 SubClassOf CHEBI_17087.
CHEBI_228012 is Class.
CHEBI_228012 SubClassOf CHEBI_38443.
CHEBI_228018 is Class.
CHEBI_228018 SubClassOf CHEBI_22712,.
CHEBI_228018 SubClassOf CHEBI_36586.
CHEBI_228112 is Class.
CHEBI_228112 SubClassOf CHEBI_39270.
CHEBI_228113 is Class.
CHEBI_228113 SubClassOf CHEBI_22712,.
CHEBI_228113 SubClassOf CHEBI_25477,.
CHEBI_228113 SubClassOf CHEBI_36820.
CHEBI_228115 is Class.
CHEBI_228115 SubClassOf CHEBI_22712,.
CHEBI_228115 SubClassOf CHEBI_25477,.
CHEBI_228115 SubClassOf CHEBI_36820.
CHEBI_228143 is Class.
CHEBI_228143 SubClassOf CHEBI_32863.
CHEBI_228166 is Class.
CHEBI_228166 SubClassOf CHEBI_49172.
CHEBI_228170 is Class.
CHEBI_228170 SubClassOf CHEBI_49172.
CHEBI_228210 is Class.
CHEBI_228210 SubClassOf CHEBI_26151.
CHEBI_228212 is Class.
CHEBI_228212 SubClassOf CHEBI_25985,.
CHEBI_228212 SubClassOf CHEBI_26051,.
CHEBI_228212 SubClassOf CHEBI_33856,.
CHEBI_228212 SubClassOf CHEBI_83925.
CHEBI_228220 is Class.
CHEBI_228220 SubClassOf CHEBI_228212.
CHEBI_228225 is Class.
CHEBI_228225 SubClassOf CHEBI_38976.
CHEBI_228231 is Class.
CHEBI_228250 is Class.
CHEBI_228250 SubClassOf CHEBI_22715.
CHEBI_228324 is Class.
CHEBI_228324 SubClassOf CHEBI_51149.
CHEBI_228364 is Class.
CHEBI_228374 is Class.
CHEBI_228374 SubClassOf CHEBI_27024.
CHEBI_228384 is Class.
CHEBI_228384 SubClassOf CHEBI_38976.
CHEBI_228399 is Class.
CHEBI_228399 SubClassOf CHEBI_22715.
CHEBI_228412 is Class.
CHEBI_228412 SubClassOf CHEBI_24043.
CHEBI_228416 is Class.
CHEBI_228416 SubClassOf CHEBI_22715.
CHEBI_228424 is Class.
CHEBI_228424 SubClassOf CHEBI_26151.
CHEBI_228425 is Class.
CHEBI_228425 SubClassOf CHEBI_26151.
CHEBI_228427 is Class.
CHEBI_228427 SubClassOf CHEBI_22712.
CHEBI_228436 is Class.
CHEBI_228436 SubClassOf CHEBI_26151.
CHEBI_228440 is Class.
CHEBI_228440 SubClassOf CHEBI_33836.
CHEBI_228444 is Class.
CHEBI_228444 SubClassOf CHEBI_35484.
CHEBI_228463 is Class.
CHEBI_228463 SubClassOf CHEBI_22715.
CHEBI_228474 is Class.
CHEBI_228474 SubClassOf CHEBI_27024.
CHEBI_228478 is Class.
CHEBI_228478 SubClassOf CHEBI_22712,.
CHEBI_228478 SubClassOf CHEBI_50047.
CHEBI_228492 is Class.
CHEBI_228492 SubClassOf CHEBI_22723.
CHEBI_228503 is Class.
CHEBI_228503 SubClassOf CHEBI_13248.
CHEBI_228505 is Class.
CHEBI_228505 SubClassOf CHEBI_26151.
CHEBI_228515 is Class.
CHEBI_228515 SubClassOf CHEBI_22715.
CHEBI_228526 is Class.
CHEBI_228526 SubClassOf CHEBI_38976.
CHEBI_228536 is Class.
CHEBI_228536 SubClassOf CHEBI_22715.
CHEBI_228547 is Class.
CHEBI_228547 SubClassOf CHEBI_26799.
CHEBI_228548 is Class.
CHEBI_228548 SubClassOf CHEBI_22715.
CHEBI_228556 is Class.
CHEBI_228556 SubClassOf CHEBI_83565.
CHEBI_228558 is Class.
CHEBI_228558 SubClassOf CHEBI_18379,.
CHEBI_228558 SubClassOf CHEBI_22712.
CHEBI_228565 is Class.
CHEBI_228565 SubClassOf CHEBI_22682.
CHEBI_228568 is Class.
CHEBI_228568 SubClassOf CHEBI_22712,.
CHEBI_228568 SubClassOf CHEBI_25384.
CHEBI_228569 is Class.
CHEBI_228569 SubClassOf CHEBI_26151.
CHEBI_228570 is Class.
CHEBI_228570 SubClassOf CHEBI_26799.
CHEBI_228574 is Class.
CHEBI_228574 SubClassOf CHEBI_83565.
CHEBI_228576 is Class.
CHEBI_228576 SubClassOf CHEBI_13248.
CHEBI_228577 is Class.
CHEBI_228577 SubClassOf CHEBI_22723.
CHEBI_228578 is Class.
CHEBI_228578 SubClassOf CHEBI_83565.
CHEBI_228584 is Class.
CHEBI_228584 SubClassOf CHEBI_22723.
CHEBI_228590 is Class.
CHEBI_228590 SubClassOf CHEBI_26151.
CHEBI_228596 is Class.
CHEBI_228596 SubClassOf CHEBI_15732.
CHEBI_228624 is Class.
CHEBI_228624 SubClassOf CHEBI_22715.
CHEBI_228630 is Class.
CHEBI_228630 SubClassOf CHEBI_83565.
CHEBI_228631 is Class.
CHEBI_228631 SubClassOf CHEBI_26151.
CHEBI_228632 is Class.
CHEBI_228632 SubClassOf CHEBI_22712.
CHEBI_228646 is Class.
CHEBI_228646 SubClassOf CHEBI_22715.
CHEBI_228649 is Class.
CHEBI_228649 SubClassOf CHEBI_22712.
CHEBI_228654 is Class.
CHEBI_228654 SubClassOf CHEBI_38976.
CHEBI_228659 is Class.
CHEBI_228659 SubClassOf CHEBI_22715.
CHEBI_228661 is Class.
CHEBI_228661 SubClassOf CHEBI_38770.
CHEBI_228669 is Class.
CHEBI_228669 SubClassOf CHEBI_26151.
CHEBI_228692 is Class.
CHEBI_228692 SubClassOf CHEBI_22715.
CHEBI_228701 is Class.
CHEBI_228701 SubClassOf CHEBI_22723.
CHEBI_228719 is Class.
CHEBI_228719 SubClassOf CHEBI_26151.
CHEBI_22872 is Class.
CHEBI_22872 SubClassOf CHEBI_33886.
CHEBI_228724 is Class.
CHEBI_228724 SubClassOf CHEBI_22715.
CHEBI_228736 is Class.
CHEBI_228736 SubClassOf CHEBI_26151.
CHEBI_228740 is Class.
CHEBI_228740 SubClassOf CHEBI_18379,.
CHEBI_228740 SubClassOf CHEBI_26421.
CHEBI_228744 is Class.
CHEBI_228744 SubClassOf CHEBI_22712,.
CHEBI_228744 SubClassOf CHEBI_25384.
CHEBI_228787 is Class.
CHEBI_228787 SubClassOf CHEBI_35484.
CHEBI_228810 is Class.
CHEBI_228810 SubClassOf CHEBI_26151.
CHEBI_228813 is Class.
CHEBI_228813 SubClassOf CHEBI_22715.
CHEBI_228832 is Class.
CHEBI_228832 SubClassOf CHEBI_26455.
CHEBI_228833 is Class.
CHEBI_228833 SubClassOf CHEBI_22723.
CHEBI_22888 is Class.
CHEBI_22888 SubClassOf CHEBI_33836.
CHEBI_228909 is Class.
CHEBI_228909 SubClassOf CHEBI_22712,.
CHEBI_228909 SubClassOf CHEBI_25384.
CHEBI_22892 is Class.
CHEBI_228925 is Class.
CHEBI_228925 SubClassOf CHEBI_38830.
CHEBI_228973 is Class.
CHEBI_228973 SubClassOf CHEBI_59554.
CHEBI_228986 is Class.
CHEBI_228986 SubClassOf CHEBI_22712,.
CHEBI_228986 SubClassOf CHEBI_25477,.
CHEBI_228986 SubClassOf CHEBI_36820.
CHEBI_229032 is Class.
CHEBI_229032 SubClassOf CHEBI_36762.
CHEBI_229068 is Class.
CHEBI_229068 SubClassOf CHEBI_2571.
CHEBI_229071 is Class.
CHEBI_229071 SubClassOf CHEBI_33822.
CHEBI_229072 is Class.
CHEBI_229072 SubClassOf CHEBI_26766,.
has_functional_parent some CHEBI_22934 is chebi#.
CHEBI_229092 is Class.
CHEBI_229092 SubClassOf CHEBI_38092.
CHEBI_229105 is Class.
CHEBI_229105 SubClassOf CHEBI_38976.
CHEBI_229109 is Class.
CHEBI_229109 SubClassOf CHEBI_33833.
CHEBI_229144 is Class.
CHEBI_229144 SubClassOf CHEBI_26799.
CHEBI_229152 is Class.
CHEBI_229152 SubClassOf CHEBI_37332.
CHEBI_229166 is Class.
CHEBI_229166 SubClassOf CHEBI_22727.
CHEBI_229175 is Class.
CHEBI_229175 SubClassOf CHEBI_2571.
CHEBI_2292 is Class.
CHEBI_22921 is Class.
CHEBI_229222 is Class.
CHEBI_229222 SubClassOf CHEBI_140325,.
CHEBI_229222 SubClassOf CHEBI_15734,.
CHEBI_229222 SubClassOf CHEBI_38670,.
CHEBI_229222 SubClassOf CHEBI_48588,.
CHEBI_229222 SubClassOf CHEBI_48592,.
CHEBI_229222 SubClassOf CHEBI_83403,.
CHEBI_229222 SubClassOf RO_0000087 some CHEBI_35610,.
CHEBI_229222 SubClassOf RO_0000087 some CHEBI_50925.
CHEBI_229230 is Class.
CHEBI_229230 SubClassOf CHEBI_83565.
CHEBI_229237 is Class.
CHEBI_229237 SubClassOf CHEBI_131960,.
CHEBI_229237 SubClassOf CHEBI_21731,.
CHEBI_229237 SubClassOf CHEBI_22712,.
CHEBI_229237 SubClassOf CHEBI_51454,.
CHEBI_229237 SubClassOf RO_0000087 some CHEBI_35526,.
CHEBI_229237 SubClassOf RO_0000087 some CHEBI_73273.
CHEBI_229241 is Class.
CHEBI_229241 SubClassOf CHEBI_22712.
CHEBI_229270 is Class.
CHEBI_229270 SubClassOf CHEBI_46766.
CHEBI_22928 is Class.
CHEBI_22928 SubClassOf CHEBI_24471.
CHEBI_229297 is Class.
CHEBI_229297 SubClassOf CHEBI_2571.
CHEBI_229302 is Class.
CHEBI_229302 SubClassOf CHEBI_24632.
CHEBI_229312 is Class.
CHEBI_229312 SubClassOf CHEBI_24632.
CHEBI_229326 is Class.
CHEBI_229326 SubClassOf CHEBI_48901.
CHEBI_229327 is Class.
CHEBI_229327 SubClassOf CHEBI_51721.
CHEBI_22933 is Class.
CHEBI_22934 is Class.
CHEBI_229341 is Class.
CHEBI_229341 SubClassOf CHEBI_3992.
CHEBI_229359 is Class.
CHEBI_229359 SubClassOf CHEBI_2571.
CHEBI_229372 is Class.
CHEBI_229372 SubClassOf CHEBI_26799.
CHEBI_229377 is Class.
CHEBI_229377 SubClassOf CHEBI_26799.
CHEBI_229378 is Class.
CHEBI_229378 SubClassOf CHEBI_2571.
CHEBI_229382 is Class.
CHEBI_229382 SubClassOf CHEBI_18310.
CHEBI_229384 is Class.
CHEBI_229384 SubClassOf CHEBI_22712.
CHEBI_22939 is Class.
CHEBI_22939 SubClassOf CHEBI_17478.
CHEBI_229423 is Class.
CHEBI_229423 SubClassOf CHEBI_2571.
CHEBI_229424 is Class.
CHEBI_229424 SubClassOf CHEBI_26799.
CHEBI_229426 is Class.
CHEBI_229426 SubClassOf CHEBI_25754.
CHEBI_229430 is Class.
CHEBI_229430 SubClassOf CHEBI_22727.
CHEBI_229432 is Class.
CHEBI_229432 SubClassOf CHEBI_18310.
CHEBI_229435 is Class.
CHEBI_229435 SubClassOf CHEBI_26151.
CHEBI_229490 is Class.
CHEBI_229490 SubClassOf CHEBI_37149.
CHEBI_22951 is Class.
CHEBI_229522 is Class.
CHEBI_229522 SubClassOf CHEBI_22712,.
CHEBI_229522 SubClassOf CHEBI_60977,.
CHEBI_229522 SubClassOf RO_0000087 some CHEBI_137431.
CHEBI_229525 is Class.
CHEBI_229525 SubClassOf CHEBI_229522.
CHEBI_229534 is Class.
CHEBI_229534 SubClassOf CHEBI_33836.
CHEBI_229537 is Class.
