www.w3.org/2000/01/-schema# is AnnotationProperty.
CHEBI_194535 is Class.
CHEBI_194536 is Class.
CHEBI_194536 SubClassOf CHEBI_33302,.
CHEBI_194536 SubClassOf BFO_0000051 some CHEBI_194535.
CHEBI_194580 is Class.
CHEBI_194580 SubClassOf CHEBI_38785.
CHEBI_194601 is Class.
CHEBI_194601 SubClassOf CHEBI_38207.
CHEBI_194635 is Class.
CHEBI_194635 SubClassOf CHEBI_26410,.
CHEBI_194635 SubClassOf CHEBI_36820.
CHEBI_194671 is Class.
CHEBI_194671 SubClassOf CHEBI_38207.
CHEBI_194721 is Class.
CHEBI_194721 SubClassOf CHEBI_26410,.
CHEBI_194721 SubClassOf CHEBI_36820.
CHEBI_194734 is Class.
CHEBI_194734 SubClassOf CHEBI_26410,.
CHEBI_194734 SubClassOf CHEBI_36820.
CHEBI_194816 is Class.
CHEBI_194816 SubClassOf CHEBI_26410,.
CHEBI_194816 SubClassOf CHEBI_36820.
CHEBI_194820 is Class.
CHEBI_194820 SubClassOf CHEBI_18379,.
CHEBI_194820 SubClassOf CHEBI_26421.
CHEBI_194829 is Class.
CHEBI_194829 SubClassOf CHEBI_26410,.
CHEBI_194829 SubClassOf CHEBI_36820.
CHEBI_194857 is Class.
CHEBI_194857 SubClassOf CHEBI_26410,.
CHEBI_194857 SubClassOf CHEBI_36820.
CHEBI_194864 is Class.
CHEBI_194864 SubClassOf CHEBI_38207.
CHEBI_194877 is Class.
CHEBI_194877 SubClassOf CHEBI_26410,.
CHEBI_194877 SubClassOf CHEBI_36820.
CHEBI_194878 is Class.
CHEBI_194878 SubClassOf CHEBI_26410,.
CHEBI_194878 SubClassOf CHEBI_36820.
CHEBI_194881 is Class.
CHEBI_194881 SubClassOf CHEBI_26410,.
CHEBI_194881 SubClassOf CHEBI_36820.
CHEBI_194883 is Class.
CHEBI_194883 SubClassOf CHEBI_48901.
CHEBI_194926 is Class.
CHEBI_194926 SubClassOf CHEBI_26410,.
CHEBI_194926 SubClassOf CHEBI_36820.
CHEBI_194930 is Class.
CHEBI_194930 SubClassOf CHEBI_25340.
CHEBI_194939 is Class.
CHEBI_194939 SubClassOf CHEBI_36820,.
CHEBI_194939 SubClassOf CHEBI_37921.
CHEBI_194950 is Class.
CHEBI_194950 SubClassOf CHEBI_38207.
CHEBI_194968 is Class.
CHEBI_194968 SubClassOf CHEBI_18000.
CHEBI_195153 is Class.
CHEBI_195153 SubClassOf CHEBI_26410,.
CHEBI_195153 SubClassOf CHEBI_36820.
CHEBI_195201 is Class.
CHEBI_195201 SubClassOf CHEBI_60736.
CHEBI_195245 is Class.
CHEBI_195245 SubClassOf CHEBI_133318.
CHEBI_195280 is Class.
CHEBI_195280 SubClassOf CHEBI_63920.
CHEBI_195282 is Class.
CHEBI_195282 SubClassOf CHEBI_195287.
CHEBI_195287 is Class.
CHEBI_195287 SubClassOf CHEBI_59779,.
CHEBI_195287 SubClassOf RO_0000087 some CHEBI_76507,.
CHEBI_195287 SubClassOf RO_0000087 some CHEBI_76946.
CHEBI_195288 is Class.
CHEBI_195288 SubClassOf CHEBI_195287.
CHEBI_195289 is Class.
CHEBI_195289 SubClassOf CHEBI_195287.
CHEBI_195290 is Class.
CHEBI_195290 SubClassOf CHEBI_195287.
CHEBI_195291 is Class.
CHEBI_195291 SubClassOf CHEBI_195287.
CHEBI_195379 is Class.
CHEBI_195380 is Class.
CHEBI_195393 is Class.
CHEBI_195393 SubClassOf CHEBI_36140.
CHEBI_195420 is Class.
CHEBI_195420 SubClassOf CHEBI_59835.
CHEBI_195488 is Class.
CHEBI_195488 SubClassOf CHEBI_57880.
CHEBI_195493 is Class.
CHEBI_195493 SubClassOf CHEBI_16385,.
CHEBI_195493 SubClassOf CHEBI_38582,.
CHEBI_195493 SubClassOf CHEBI_38670,.
CHEBI_195493 SubClassOf CHEBI_48975,.
CHEBI_195493 SubClassOf CHEBI_73080.
CHEBI_195501 is Class.
CHEBI_195501 SubClassOf CHEBI_38207.
CHEBI_195512 is Class.
CHEBI_195512 SubClassOf CHEBI_36140.
CHEBI_195591 is Class.
CHEBI_195591 SubClassOf CHEBI_38207.
CHEBI_195593 is Class.
CHEBI_195593 SubClassOf CHEBI_19254.
CHEBI_195630 is Class.
CHEBI_195630 SubClassOf CHEBI_33184.
CHEBI_19567 is Class.
CHEBI_19567 SubClassOf CHEBI_23893.
CHEBI_195684 is Class.
CHEBI_195684 SubClassOf CHEBI_51689.
CHEBI_195705 is Class.
CHEBI_195705 SubClassOf CHEBI_61870.
CHEBI_19580 is Class.
CHEBI_195800 is Class.
CHEBI_195800 SubClassOf CHEBI_37581.
CHEBI_195829 is Class.
CHEBI_195829 SubClassOf CHEBI_32955.
CHEBI_195961 is Class.
CHEBI_195961 SubClassOf CHEBI_32955.
CHEBI_195963 is Class.
CHEBI_195963 SubClassOf CHEBI_32955.
CHEBI_195969 is Class.
CHEBI_195969 SubClassOf CHEBI_32955.
CHEBI_195983 is Class.
CHEBI_195983 SubClassOf CHEBI_32955.
CHEBI_196151 is Class.
CHEBI_196151 SubClassOf CHEBI_24789.
CHEBI_196223 is Class.
CHEBI_196223 SubClassOf CHEBI_36820.
CHEBI_196463 is Class.
CHEBI_196463 SubClassOf CHEBI_51689.
CHEBI_196720 is Class.
CHEBI_196720 SubClassOf CHEBI_47777.
CHEBI_196807 is Class.
CHEBI_196807 SubClassOf CHEBI_64674.
CHEBI_196826 is Class.
CHEBI_196826 SubClassOf CHEBI_24360.
CHEBI_196829 is Class.
CHEBI_196829 SubClassOf CHEBI_36314.
CHEBI_196953 is Class.
CHEBI_197187 is Class.
CHEBI_197187 SubClassOf CHEBI_36820,.
CHEBI_197187 SubClassOf CHEBI_38976.
CHEBI_197207 is Class.
CHEBI_197207 SubClassOf CHEBI_3098.
CHEBI_197218 is Class.
CHEBI_197218 SubClassOf CHEBI_38443.
CHEBI_197285 is Class.
CHEBI_197285 SubClassOf CHEBI_32955.
CHEBI_197290 is Class.
CHEBI_197294 is Class.
CHEBI_197294 SubClassOf CHEBI_197290.
CHEBI_197320 is Class.
CHEBI_197320 SubClassOf CHEBI_24548,.
CHEBI_197320 SubClassOf RO_0000087 some CHEBI_77746.
CHEBI_197468 is Class.
CHEBI_197475 is Class.
CHEBI_197475 SubClassOf CHEBI_167095,.
CHEBI_197475 SubClassOf CHEBI_197468.
CHEBI_197504 is Class.
CHEBI_197527 is Class.
CHEBI_197527 SubClassOf CHEBI_197528.
CHEBI_197528 is Class.
CHEBI_197528 SubClassOf CHEBI_197504.
CHEBI_197735 is Class.
CHEBI_197735 SubClassOf CHEBI_75874.
CHEBI_197753 is Class.
CHEBI_197753 SubClassOf CHEBI_22187.
CHEBI_19780 is Class.
CHEBI_19780 SubClassOf CHEBI_23524.
CHEBI_197803 is Class.
CHEBI_197803 SubClassOf CHEBI_61655.
CHEBI_197820 is Class.
CHEBI_197820 SubClassOf CHEBI_26912.
CHEBI_19793 is Class.
CHEBI_19793 SubClassOf CHEBI_36852.
CHEBI_198001 is Class.
CHEBI_198001 SubClassOf CHEBI_37581.
CHEBI_198177 is Class.
CHEBI_198177 SubClassOf CHEBI_48133.
CHEBI_198201 is Class.
CHEBI_198201 SubClassOf CHEBI_46955.
CHEBI_198209 is Class.
CHEBI_198209 SubClassOf CHEBI_25481.
CHEBI_198230 is Class.
CHEBI_198230 SubClassOf CHEBI_23763.
CHEBI_19838 is Class.
CHEBI_19838 SubClassOf CHEBI_18613,.
CHEBI_19838 SubClassOf CHEBI_18614.
CHEBI_198403 is Class.
CHEBI_198403 SubClassOf CHEBI_50511.
CHEBI_198496 is Class.
CHEBI_198496 SubClassOf CHEBI_32955.
CHEBI_198520 is Class.
CHEBI_198520 SubClassOf CHEBI_23449.
CHEBI_198682 is Class.
CHEBI_198682 SubClassOf CHEBI_36141.
CHEBI_198727 is Class.
CHEBI_198727 SubClassOf CHEBI_32955.
CHEBI_198736 is Class.
CHEBI_198736 SubClassOf CHEBI_46955.
CHEBI_198805 is Class.
CHEBI_198805 SubClassOf CHEBI_36820,.
CHEBI_198805 SubClassOf CHEBI_38976.
CHEBI_198986 is Class.
CHEBI_198986 SubClassOf CHEBI_75874.
CHEBI_199101 is Class.
CHEBI_199101 SubClassOf CHEBI_48953.
CHEBI_199109 is Class.
CHEBI_199109 SubClassOf CHEBI_15841.
CHEBI_199145 is Class.
CHEBI_199145 SubClassOf CHEBI_75874.
CHEBI_199187 is Class.
CHEBI_199187 SubClassOf CHEBI_75874.
CHEBI_199236 is Class.
CHEBI_199236 SubClassOf CHEBI_46942.
CHEBI_199371 is Class.
CHEBI_199371 SubClassOf CHEBI_75874.
CHEBI_199394 is Class.
CHEBI_199394 SubClassOf CHEBI_15705.
CHEBI_1994 is Class.
CHEBI_19964 is Class.
CHEBI_199806 is Class.
CHEBI_199806 SubClassOf CHEBI_75874.
CHEBI_199968 is Class.
CHEBI_199968 SubClassOf CHEBI_46926.
CHEBI_200008 is Class.
CHEBI_200008 SubClassOf CHEBI_24897.
CHEBI_200030 is Class.
CHEBI_200030 SubClassOf CHEBI_46955.
CHEBI_200175 is Class.
CHEBI_200175 SubClassOf CHEBI_75874.
CHEBI_200243 is Class.
CHEBI_200243 SubClassOf CHEBI_75874.
CHEBI_200322 is Class.
CHEBI_200322 SubClassOf CHEBI_50511.
CHEBI_200551 is Class.
CHEBI_200551 SubClassOf CHEBI_50511.
CHEBI_20060 is Class.
CHEBI_200611 is Class.
CHEBI_200611 SubClassOf CHEBI_75874.
CHEBI_200635 is Class.
CHEBI_200635 SubClassOf CHEBI_50511.
CHEBI_200765 is Class.
CHEBI_200765 SubClassOf CHEBI_32955.
CHEBI_20089 is Class.
CHEBI_200903 is Class.
CHEBI_200903 SubClassOf CHEBI_75874.
CHEBI_200942 is Class.
CHEBI_200942 SubClassOf CHEBI_75874.
CHEBI_201005 is Class.
CHEBI_201005 SubClassOf CHEBI_26188.
CHEBI_201020 is Class.
CHEBI_201020 SubClassOf CHEBI_37963.
CHEBI_201040 is Class.
CHEBI_201040 SubClassOf CHEBI_75874.
CHEBI_20111 is Class.
CHEBI_201115 is Class.
CHEBI_201115 SubClassOf CHEBI_75874.
CHEBI_201125 is Class.
CHEBI_201125 SubClassOf CHEBI_67265.
CHEBI_20114 is Class.
CHEBI_20114 SubClassOf CHEBI_23765.
CHEBI_201185 is Class.
CHEBI_201185 SubClassOf CHEBI_22580.
CHEBI_201211 is Class.
CHEBI_201211 SubClassOf CHEBI_36820,.
CHEBI_201211 SubClassOf CHEBI_38976.
CHEBI_201218 is Class.
CHEBI_201218 SubClassOf CHEBI_37963.
CHEBI_201318 is Class.
CHEBI_201318 SubClassOf CHEBI_50401.
CHEBI_201389 is Class.
CHEBI_201389 SubClassOf CHEBI_36820.
CHEBI_201396 is Class.
CHEBI_201396 SubClassOf CHEBI_50345.
CHEBI_20143 is Class.
CHEBI_201472 is Class.
CHEBI_201472 SubClassOf CHEBI_61777.
CHEBI_2015 is Class.
CHEBI_2015 SubClassOf CHEBI_19281.
CHEBI_20154 is Class.
CHEBI_201557 is Class.
CHEBI_201557 SubClassOf CHEBI_50511.
CHEBI_20156 is Class.
CHEBI_201681 is Class.
CHEBI_201681 SubClassOf CHEBI_36820.
CHEBI_20174 is Class.
CHEBI_201801 is Class.
CHEBI_201801 SubClassOf CHEBI_26921.
CHEBI_201805 is Class.
CHEBI_201805 SubClassOf CHEBI_75874.
CHEBI_201845 is Class.
CHEBI_201845 SubClassOf CHEBI_38444.
CHEBI_201853 is Class.
CHEBI_201853 SubClassOf CHEBI_17976.
CHEBI_201884 is Class.
CHEBI_201884 SubClassOf CHEBI_75874.
CHEBI_201892 is Class.
CHEBI_201892 SubClassOf CHEBI_36820.
CHEBI_201916 is Class.
CHEBI_201916 SubClassOf CHEBI_53792.
CHEBI_201943 is Class.
CHEBI_201943 SubClassOf CHEBI_75874.
CHEBI_201997 is Class.
CHEBI_201997 SubClassOf CHEBI_50918.
CHEBI_202004 is Class.
CHEBI_202004 SubClassOf CHEBI_39270.
CHEBI_202093 is Class.
CHEBI_202093 SubClassOf CHEBI_22580.
CHEBI_202120 is Class.
CHEBI_202120 SubClassOf CHEBI_15841.
CHEBI_20219 is Class.
CHEBI_202208 is Class.
CHEBI_202208 SubClassOf CHEBI_37622.
CHEBI_202268 is Class.
CHEBI_202268 SubClassOf CHEBI_37668.
CHEBI_202285 is Class.
CHEBI_202285 SubClassOf CHEBI_15841.
CHEBI_202368 is Class.
CHEBI_202368 SubClassOf CHEBI_31998.
CHEBI_202398 is Class.
CHEBI_202398 SubClassOf CHEBI_38444.
CHEBI_202485 is Class.
CHEBI_202485 SubClassOf CHEBI_75874.
CHEBI_202501 is Class.
CHEBI_202501 SubClassOf CHEBI_48953.
CHEBI_202526 is Class.
CHEBI_202526 SubClassOf CHEBI_2571.
CHEBI_202618 is Class.
CHEBI_202618 SubClassOf CHEBI_32955.
CHEBI_202744 is Class.
CHEBI_202744 SubClassOf CHEBI_35692.
CHEBI_202754 is Class.
CHEBI_202754 SubClassOf CHEBI_27267.
CHEBI_202777 is Class.
CHEBI_202777 SubClassOf CHEBI_36844.
CHEBI_202820 is Class.
CHEBI_202820 SubClassOf CHEBI_23495.
CHEBI_20293 is Class.
CHEBI_20293 SubClassOf CHEBI_23512,.
CHEBI_20293 SubClassOf CHEBI_83824.
CHEBI_202934 is Class.
CHEBI_202934 SubClassOf CHEBI_60834.
CHEBI_202952 is Class.
CHEBI_202952 SubClassOf CHEBI_36844.
CHEBI_202968 is Class.
CHEBI_202968 SubClassOf CHEBI_37963.
CHEBI_203045 is Class.
CHEBI_203045 SubClassOf CHEBI_28384.
CHEBI_203051 is Class.
CHEBI_203051 SubClassOf CHEBI_51915.
CHEBI_20307 is Class.
CHEBI_20307 SubClassOf CHEBI_22482,.
CHEBI_20307 SubClassOf CHEBI_24709,.
CHEBI_20307 SubClassOf RO_0000087 some CHEBI_76206.
CHEBI_2031 is Class.
CHEBI_203129 is Class.
CHEBI_203129 SubClassOf CHEBI_38835.
CHEBI_203140 is Class.
CHEBI_203140 SubClassOf CHEBI_38104.
CHEBI_203153 is Class.
CHEBI_203153 SubClassOf CHEBI_51614.
CHEBI_203181 is Class.
CHEBI_203181 SubClassOf CHEBI_50511.
CHEBI_203323 is Class.
CHEBI_203323 SubClassOf CHEBI_38104.
CHEBI_203325 is Class.
CHEBI_203325 SubClassOf CHEBI_4986.
CHEBI_203328 is Class.
CHEBI_203328 SubClassOf CHEBI_23403.
CHEBI_203396 is Class.
CHEBI_203396 SubClassOf CHEBI_36141.
CHEBI_203404 is Class.
CHEBI_203404 SubClassOf CHEBI_37963.
CHEBI_203429 is Class.
CHEBI_203429 SubClassOf CHEBI_50511.
CHEBI_203566 is Class.
CHEBI_203566 SubClassOf CHEBI_32955.
CHEBI_2036 is Class.
CHEBI_203620 is Class.
CHEBI_203620 SubClassOf CHEBI_32955.
CHEBI_203623 is Class.
CHEBI_203623 SubClassOf CHEBI_50511.
CHEBI_20366 is Class.
CHEBI_203666 is Class.
CHEBI_203666 SubClassOf CHEBI_50511.
CHEBI_203682 is Class.
CHEBI_203682 SubClassOf CHEBI_37668.
CHEBI_203683 is Class.
CHEBI_203683 SubClassOf CHEBI_26660.
CHEBI_203688 is Class.
CHEBI_203688 SubClassOf CHEBI_26410,.
CHEBI_203688 SubClassOf CHEBI_36820.
CHEBI_203689 is Class.
CHEBI_203689 SubClassOf CHEBI_50403.
CHEBI_2037 is Class.
CHEBI_203764 is Class.
CHEBI_203764 SubClassOf CHEBI_22580.
CHEBI_20380 is Class.
CHEBI_203806 is Class.
CHEBI_203806 SubClassOf CHEBI_18946.
CHEBI_2039 is Class.
CHEBI_203914 is Class.
CHEBI_203914 SubClassOf CHEBI_35338.
CHEBI_203932 is Class.
CHEBI_203932 SubClassOf CHEBI_2571.
CHEBI_20397 is Class.
CHEBI_204042 is Class.
CHEBI_204042 SubClassOf CHEBI_22315,.
CHEBI_204042 SubClassOf CHEBI_38163.
CHEBI_204096 is Class.
CHEBI_204096 SubClassOf CHEBI_39201.
CHEBI_204120 is Class.
CHEBI_204120 SubClassOf CHEBI_24059.
CHEBI_204146 is Class.
CHEBI_204146 SubClassOf CHEBI_37963.
CHEBI_204161 is Class.
CHEBI_204161 SubClassOf CHEBI_46942.
CHEBI_204212 is Class.
CHEBI_204212 SubClassOf CHEBI_39201.
CHEBI_204220 is Class.
CHEBI_204220 SubClassOf CHEBI_50403.
CHEBI_204286 is Class.
CHEBI_204286 SubClassOf CHEBI_22580.
CHEBI_204346 is Class.
CHEBI_204346 SubClassOf CHEBI_50511.
CHEBI_204359 is Class.
CHEBI_204359 SubClassOf CHEBI_39270.
CHEBI_204446 is Class.
CHEBI_204446 SubClassOf CHEBI_48901.
CHEBI_204548 is Class.
CHEBI_204548 SubClassOf CHEBI_25238.
CHEBI_204577 is Class.
CHEBI_204577 SubClassOf CHEBI_38835.
CHEBI_204682 is Class.
CHEBI_204682 SubClassOf CHEBI_51149.
CHEBI_204700 is Class.
CHEBI_204700 SubClassOf CHEBI_75874.
CHEBI_204755 is Class.
CHEBI_204755 SubClassOf CHEBI_27325.
CHEBI_204777 is Class.
CHEBI_204777 SubClassOf CHEBI_78802.
CHEBI_204798 is Class.
CHEBI_204798 SubClassOf CHEBI_74716.
CHEBI_204866 is Class.
CHEBI_204866 SubClassOf CHEBI_38444.
CHEBI_204875 is Class.
CHEBI_204875 SubClassOf CHEBI_37963.
CHEBI_204983 is Class.
CHEBI_204983 SubClassOf CHEBI_18133.
CHEBI_20499 is Class.
CHEBI_205012 is Class.
CHEBI_205012 SubClassOf CHEBI_46775.
CHEBI_205033 is Class.
CHEBI_205033 SubClassOf CHEBI_51149.
CHEBI_205062 is Class.
CHEBI_205062 SubClassOf CHEBI_32955.
CHEBI_205100 is Class.
CHEBI_205100 SubClassOf CHEBI_75874.
CHEBI_205199 is Class.
CHEBI_205199 SubClassOf CHEBI_23238.
CHEBI_205236 is Class.
CHEBI_205236 SubClassOf CHEBI_35692.
CHEBI_205267 is Class.
CHEBI_205267 SubClassOf CHEBI_48133.
CHEBI_205278 is Class.
CHEBI_205278 SubClassOf CHEBI_2571.
CHEBI_205291 is Class.
CHEBI_205291 SubClassOf CHEBI_75874.
CHEBI_205442 is Class.
CHEBI_205491 is Class.
CHEBI_205491 SubClassOf CHEBI_50523.
CHEBI_205547 is Class.
CHEBI_205547 SubClassOf CHEBI_75874.
CHEBI_205574 is Class.
CHEBI_205574 SubClassOf CHEBI_59554.
CHEBI_205576 is Class.
CHEBI_205576 SubClassOf CHEBI_134179,.
CHEBI_205576 SubClassOf CHEBI_50584,.
CHEBI_205576 SubClassOf CHEBI_78142,.
has_parent_hydride some CHEBI_32936 is chebi#.
CHEBI_205577 is Class.
CHEBI_205577 SubClassOf CHEBI_205576.
CHEBI_205578 is Class.
CHEBI_205578 SubClassOf CHEBI_205576.
CHEBI_205579 is Class.
CHEBI_205579 SubClassOf CHEBI_205576.
CHEBI_205580 is Class.
CHEBI_205580 SubClassOf CHEBI_205576.
CHEBI_205581 is Class.
CHEBI_205581 SubClassOf CHEBI_205576.
CHEBI_205582 is Class.
CHEBI_205582 SubClassOf CHEBI_205576.
CHEBI_205583 is Class.
CHEBI_205583 SubClassOf CHEBI_205576.
CHEBI_205584 is Class.
CHEBI_205584 SubClassOf CHEBI_205576.
CHEBI_205585 is Class.
CHEBI_205585 SubClassOf CHEBI_205576.
CHEBI_205586 is Class.
CHEBI_205586 SubClassOf CHEBI_205576.
CHEBI_205587 is Class.
CHEBI_205587 SubClassOf CHEBI_205576.
CHEBI_20559 is Class.
CHEBI_205617 is Class.
CHEBI_205617 SubClassOf CHEBI_33822.
CHEBI_20562 is Class.
CHEBI_205680 is Class.
CHEBI_205680 SubClassOf CHEBI_35350.
CHEBI_205705 is Class.
CHEBI_205705 SubClassOf CHEBI_75874.
CHEBI_205713 is Class.
CHEBI_205713 SubClassOf CHEBI_75874.
CHEBI_20573 is Class.
CHEBI_205765 is Class.
CHEBI_205765 SubClassOf CHEBI_48133.
CHEBI_205778 is Class.
CHEBI_205778 SubClassOf CHEBI_25481.
CHEBI_20582 is Class.
CHEBI_205944 is Class.
CHEBI_205944 SubClassOf CHEBI_37581.
CHEBI_205990 is Class.
CHEBI_205990 SubClassOf CHEBI_38314.
CHEBI_206023 is Class.
CHEBI_206023 SubClassOf CHEBI_18946.
CHEBI_206042 is Class.
CHEBI_206042 SubClassOf CHEBI_27283.
CHEBI_206087 is Class.
CHEBI_206087 SubClassOf CHEBI_38443.
CHEBI_206102 is Class.
CHEBI_206102 SubClassOf CHEBI_2571.
CHEBI_20611 is Class.
CHEBI_206119 is Class.
CHEBI_206119 SubClassOf CHEBI_38530.
CHEBI_206174 is Class.
CHEBI_206174 SubClassOf CHEBI_38443.
CHEBI_206290 is Class.
CHEBI_206290 SubClassOf CHEBI_37963.
CHEBI_206398 is Class.
CHEBI_206398 SubClassOf CHEBI_50511.
CHEBI_206401 is Class.
CHEBI_206401 SubClassOf CHEBI_38530.
CHEBI_2065 is Class.
CHEBI_2065 SubClassOf CHEBI_83925,.
CHEBI_2065 SubClassOf RO_0000087 some CHEBI_77746,.
has_functional_parent some CHEBI_18377, is chebi#.
has_functional_parent some CHEBI_2076 is chebi#.
CHEBI_206523 is Class.
CHEBI_206523 SubClassOf CHEBI_23403.
CHEBI_206532 is Class.
CHEBI_206532 SubClassOf CHEBI_55517.
CHEBI_20656 is Class.
CHEBI_20656 SubClassOf CHEBI_61313,.
CHEBI_20656 SubClassOf CHEBI_8386.
CHEBI_206565 is Class.
CHEBI_206565 SubClassOf CHEBI_38444.
CHEBI_206592 is Class.
CHEBI_206592 SubClassOf CHEBI_37963.
CHEBI_206627 is Class.
CHEBI_206627 SubClassOf CHEBI_37581.
CHEBI_206676 is Class.
CHEBI_206676 SubClassOf CHEBI_48975.
CHEBI_206756 is Class.
CHEBI_206756 SubClassOf CHEBI_75874.
CHEBI_206814 is Class.
CHEBI_206814 SubClassOf CHEBI_75874.
CHEBI_206820 is Class.
CHEBI_206820 SubClassOf CHEBI_25392.
CHEBI_206839 is Class.
CHEBI_206839 SubClassOf CHEBI_75874.
CHEBI_2069 is Class.
CHEBI_2069 SubClassOf CHEBI_20582,.
is_conjugate_acid_of some CHEBI_144381 is chebi#.
CHEBI_206937 is Class.
CHEBI_206937 SubClassOf CHEBI_47787.
CHEBI_20700 is Class.
CHEBI_20700 SubClassOf CHEBI_38210.
CHEBI_207032 is Class.
CHEBI_207032 SubClassOf CHEBI_49193.
CHEBI_207075 is Class.
CHEBI_207075 SubClassOf CHEBI_18946.
CHEBI_207224 is Class.
CHEBI_207224 SubClassOf CHEBI_36820.
CHEBI_207372 is Class.
CHEBI_207372 SubClassOf CHEBI_75874.
CHEBI_207373 is Class.
CHEBI_207373 SubClassOf CHEBI_50753.
CHEBI_207421 is Class.
CHEBI_207421 SubClassOf CHEBI_47891.
CHEBI_207454 is Class.
CHEBI_207454 SubClassOf CHEBI_18946.
CHEBI_207481 is Class.
CHEBI_207481 SubClassOf CHEBI_75874.
CHEBI_207504 is Class.
CHEBI_207504 SubClassOf CHEBI_61355.
CHEBI_207520 is Class.
CHEBI_207520 SubClassOf CHEBI_27325.
CHEBI_207552 is Class.
CHEBI_207552 SubClassOf CHEBI_38444.
CHEBI_2076 is Class.
CHEBI_20760 is Class.
CHEBI_20760 SubClassOf CHEBI_36850.
CHEBI_20767 is Class.
CHEBI_207715 is Class.
CHEBI_207715 SubClassOf CHEBI_3992.
CHEBI_207717 is Class.
CHEBI_207717 SubClassOf CHEBI_38831.
CHEBI_207781 is Class.
CHEBI_207781 SubClassOf CHEBI_25185.
CHEBI_207787 is Class.
CHEBI_207787 SubClassOf CHEBI_26660.
CHEBI_207884 is Class.
CHEBI_207884 SubClassOf CHEBI_38207.
CHEBI_20794 is Class.
CHEBI_207998 is Class.
CHEBI_207998 SubClassOf CHEBI_38104.
CHEBI_20801 is Class.
CHEBI_208034 is Class.
CHEBI_208034 SubClassOf CHEBI_2440,.
CHEBI_208034 SubClassOf CHEBI_50753.
CHEBI_208089 is Class.
CHEBI_208089 SubClassOf CHEBI_48513.
CHEBI_20820 is Class.
CHEBI_20820 SubClassOf CHEBI_22278,.
has_functional_parent some CHEBI_15333 is chebi#.
CHEBI_208206 is Class.
CHEBI_208206 SubClassOf CHEBI_23763.
CHEBI_208234 is Class.
CHEBI_208234 SubClassOf CHEBI_50918.
CHEBI_208346 is Class.
CHEBI_208346 SubClassOf CHEBI_23449.
CHEBI_208392 is Class.
CHEBI_208392 SubClassOf CHEBI_75874.
CHEBI_208485 is Class.
CHEBI_208485 SubClassOf CHEBI_24059.
CHEBI_208559 is Class.
CHEBI_208559 SubClassOf CHEBI_37963.
CHEBI_20858 is Class.
CHEBI_20859 is Class.
CHEBI_208747 is Class.
CHEBI_208747 SubClassOf CHEBI_25985.
CHEBI_20878 is Class.
CHEBI_20903 is Class.
CHEBI_209090 is Class.
CHEBI_209090 SubClassOf CHEBI_23643.
CHEBI_20912 is Class.
CHEBI_20912 SubClassOf CHEBI_33509.
CHEBI_209158 is Class.
CHEBI_209158 SubClassOf CHEBI_71939.
CHEBI_209255 is Class.
CHEBI_209255 SubClassOf CHEBI_36470.
CHEBI_209279 is Class.
CHEBI_209279 SubClassOf CHEBI_48133.
CHEBI_209345 is Class.
CHEBI_209345 SubClassOf CHEBI_84729.
CHEBI_20935 is Class.
CHEBI_209429 is Class.
CHEBI_209429 SubClassOf CHEBI_48120.
CHEBI_209546 is Class.
CHEBI_209546 SubClassOf CHEBI_49193.
CHEBI_20961 is Class.
CHEBI_20961 SubClassOf CHEBI_24163.
CHEBI_209610 is Class.
CHEBI_209610 SubClassOf CHEBI_38104.
CHEBI_209680 is Class.
CHEBI_209680 SubClassOf CHEBI_24897.
CHEBI_209706 is Class.
CHEBI_209706 SubClassOf CHEBI_50511.
CHEBI_209820 is Class.
CHEBI_209820 SubClassOf CHEBI_23238.
CHEBI_210019 is Class.
CHEBI_210019 SubClassOf CHEBI_50511.
CHEBI_210021 is Class.
CHEBI_210021 SubClassOf CHEBI_36820,.
CHEBI_210021 SubClassOf CHEBI_38976.
CHEBI_21005 is Class.
CHEBI_210069 is Class.
CHEBI_210069 SubClassOf CHEBI_37963.
CHEBI_210294 is Class.
CHEBI_210294 SubClassOf CHEBI_36820.
CHEBI_210323 is Class.
CHEBI_210323 SubClassOf CHEBI_75874.
CHEBI_210328 is Class.
CHEBI_210328 SubClassOf CHEBI_75874.
CHEBI_210333 is Class.
CHEBI_210333 SubClassOf CHEBI_75874.
CHEBI_210372 is Class.
CHEBI_210372 SubClassOf CHEBI_15734.
CHEBI_210380 is Class.
CHEBI_210380 SubClassOf CHEBI_75874.
CHEBI_210382 is Class.
CHEBI_210382 SubClassOf CHEBI_23643.
CHEBI_210386 is Class.
CHEBI_210386 SubClassOf CHEBI_75874.
CHEBI_21040 is Class.
CHEBI_210413 is Class.
CHEBI_210413 SubClassOf CHEBI_24673.
CHEBI_210454 is Class.
CHEBI_210454 SubClassOf CHEBI_37963.
CHEBI_210529 is Class.
CHEBI_210529 SubClassOf CHEBI_51915.
CHEBI_210577 is Class.
CHEBI_210577 SubClassOf CHEBI_71971.
CHEBI_210728 is Class.
CHEBI_210728 SubClassOf CHEBI_17976.
CHEBI_210819 is Class.
CHEBI_210819 SubClassOf CHEBI_38104.
CHEBI_210837 is Class.
CHEBI_210837 SubClassOf CHEBI_39435.
CHEBI_210868 is Class.
CHEBI_210868 SubClassOf CHEBI_38831.
CHEBI_210870 is Class.
CHEBI_210870 SubClassOf CHEBI_37668.
CHEBI_210882 is Class.
